ner_tag_id,study_id,tag,start_id,end_id,text,probability,model,norm_text,min,max,unit,per_weight_unit,weight_reference,per_time_unit,dose_type
273,3765,Dosage,3897,3904,10 mcg ,1.0,manual_annotation,10 µg,10.0,10.0,µg,,,,absolute
274,3765,Dosage,4514,4520,5 mcg ,1.0,manual_annotation,5 µg,5.0,5.0,µg,,,,absolute
275,3765,Dosage,4577,4584,10 mcg ,1.0,manual_annotation,10 µg,10.0,10.0,µg,,,,absolute
276,3765,Dosage,4601,4608,20 mcg ,1.0,manual_annotation,20 µg,20.0,20.0,µg,,,,absolute
277,9339,Application area,67,83,Major Depression,1.0,manual_annotation,,,,,,,,
278,9339,Application area,333,344,suicidality,1.0,manual_annotation,,,,,,,,
279,9339,Dosage,967,977,0.5 mg/kg ,1.0,manual_annotation,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
280,9339,Dosage,1039,1045,50 mg ,1.0,manual_annotation,50 mg,50.0,50.0,mg,,,,absolute
281,9339,Dosage,1081,1095,0.1-0.4 mg/kg ,1.0,manual_annotation,0.1-0.4 mg/kg,0.1,0.4,mg,kg,1.0,,relative_weight
282,9339,Dosage,1122,1136,0.1-0.5 mg/kg ,1.0,manual_annotation,0.1-0.5 mg/kg,0.1,0.5,mg,kg,1.0,,relative_weight
283,6954,Application area,42,70,Severe Ethanol Withdrawal.^ ,1.0,manual_annotation,,,,,,,,
284,6954,Application area,160,185,severe ethanol withdrawal,1.0,manual_annotation,,,,,,,,
285,6954,Application area,337,362,severe ethanol withdrawal,1.0,manual_annotation,,,,,,,,
286,6954,Dosage,877,895,0.15-0.3 mg/kg/hr ,1.0,manual_annotation,0.15-0.3 mg/kg/h,0.15,0.3,mg,kg,1.0,h,relative_weight_time
287,6954,Dosage,1007,1016,0.3 mg/kg,1.0,manual_annotation,0.3 mg/kg,0.3,0.3,mg,kg,1.0,,relative_weight
288,5032,Application area,58,84,major depressive disorder ,1.0,manual_annotation,,,,,,,,
289,5032,Application area,89,106,suicidal ideation,1.0,manual_annotation,,,,,,,,
290,5032,Application area,171,197,Major depressive disorder ,1.0,manual_annotation,,,,,,,,
291,5032,Application area,198,201,MDD,1.0,manual_annotation,,,,,,,,
292,5032,Application area,229,236,suicide,1.0,manual_annotation,,,,,,,,
293,5032,Application area,256,260,MDD ,1.0,manual_annotation,,,,,,,,
294,5032,Application area,280,288,suicide ,1.0,manual_annotation,,,,,,,,
295,5032,Application area,334,338,MDD ,1.0,manual_annotation,,,,,,,,
296,5032,Application area,409,428,suicidal behaviors ,1.0,manual_annotation,,,,,,,,
297,5032,Application area,640,658,suicidal ideation ,1.0,manual_annotation,,,,,,,,
298,5032,Application area,662,682,depressive symptoms ,1.0,manual_annotation,,,,,,,,
299,5032,Application area,685,689,MDD ,1.0,manual_annotation,,,,,,,,
300,5032,Application area,703,720,suicidal ideation,1.0,manual_annotation,,,,,,,,
301,5032,Application area,841,845,MDD ,1.0,manual_annotation,,,,,,,,
302,5032,Application area,859,876,suicidal ideation,1.0,manual_annotation,,,,,,,,
303,382,Application area,91,117,Major Depressive Disorder ,1.0,manual_annotation,,,,,,,,
304,382,Application area,121,143,Chronic Suicidality.^ ,1.0,manual_annotation,,,,,,,,
305,382,Application area,218,244,major depressive disorder ,1.0,manual_annotation,,,,,,,,
306,382,Application area,248,267,chronic suicidality,1.0,manual_annotation,,,,,,,,
307,382,Application area,450,459,suicidal ,1.0,manual_annotation,,,,,,,,
308,382,Application area,589,615,major depressive disorder ,1.0,manual_annotation,,,,,,,,
309,382,Application area,619,639,chronic suicidality ,1.0,manual_annotation,,,,,,,,
310,382,Application area,690,702,Suicidality ,1.0,manual_annotation,,,,,,,,
311,6364,Application area,31,50,alcohol dependence ,1.0,manual_annotation,,,,,,,,
312,6364,Application area,152,171,alcohol dependence ,1.0,manual_annotation,,,,,,,,
313,6364,Application area,235,266,unipolar and bipolar depression,1.0,manual_annotation,,,,,,,,
314,6364,Application area,464,483,alcohol dependence ,1.0,manual_annotation,,,,,,,,
315,6364,Dosage,708,720,(0.5 mg/kg) ,1.0,manual_annotation,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
316,7554,Application area,39,50,depression ,1.0,manual_annotation,,,,,,,,
317,7554,Application area,76,117,treatment-resistant bipolar depression.^ ,1.0,manual_annotation,,,,,,,,
318,7554,Dosage,188,198,0.5 mg/kg ,1.0,manual_annotation,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
319,7554,Application area,214,233,bipolar depressive ,1.0,manual_annotation,,,,,,,,
320,6171,Dosage,1220,1230,0.5 mg/kg ,1.0,manual_annotation,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
321,6171,Dosage,1264,1275,2μg/kg/min ,1.0,manual_annotation,2 μg/kg/min,2.0,2.0,μg,kg,1.0,min,relative_weight_time
322,6171,Dosage,1366,1376,0.5 mg/kg ,1.0,manual_annotation,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
323,6171,Dosage,1433,1444,4μg/kg/min ,1.0,manual_annotation,4 μg/kg/min,4.0,4.0,μg,kg,1.0,min,relative_weight_time
324,159,Dosage,660,664,75mg,1.0,manual_annotation,75 mg,75.0,75.0,mg,,,,absolute
325,159,Dosage,666,671,125mg,1.0,manual_annotation,125 mg,125.0,125.0,mg,,,,absolute
326,159,Dosage,673,679,175mg ,1.0,manual_annotation,175 mg,175.0,175.0,mg,,,,absolute
327,159,Dosage,682,688,225mg ,1.0,manual_annotation,225 mg,225.0,225.0,mg,,,,absolute
328,4410,Application area,179,210,Obsessive-Compulsive Disorder- ,1.0,manual_annotation,,,,,,,,
329,4410,Application area,210,216,OCD.^ ,1.0,manual_annotation,,,,,,,,
330,4410,Dosage,384,393,0.5mg/kg ,1.0,manual_annotation,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
331,2153,Application area,96,119,social anxiety disorder,1.0,manual_annotation,,,,,,,,
332,2153,Application area,347,371,social anxiety disorder ,1.0,manual_annotation,,,,,,,,
333,2153,Application area,372,375,SAD,1.0,manual_annotation,,,,,,,,
334,7097,Application area,60,93,treatment‐resistant depression.^ ,1.0,manual_annotation,,,,,,,,
335,7097,Application area,259,270,depressive ,1.0,manual_annotation,,,,,,,,
336,7097,Application area,311,342,treatment‐resistant depression ,1.0,manual_annotation,,,,,,,,
337,7097,Application area,343,346,TRD,1.0,manual_annotation,,,,,,,,
338,6449,Application area,69,79,depressed ,1.0,manual_annotation,,,,,,,,
339,6449,Application area,273,299,major depressive disorder ,1.0,manual_annotation,,,,,,,,
340,6449,Application area,300,303,MDD,1.0,manual_annotation,,,,,,,,
341,6449,Dosage,408,418,0.5 mg/kg ,1.0,manual_annotation,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
342,6137,Application area,66,89,Alcohol Use Disorder.^ ,1.0,manual_annotation,,,,,,,,
343,6137,Dosage,847,853,25 mg ,1.0,manual_annotation,25 mg,25.0,25.0,mg,,,,absolute
344,4876,Application area,33,64,treatment-resistant depression ,1.0,manual_annotation,,,,,,,,
345,4876,Application area,230,261,treatment resistant depression ,1.0,manual_annotation,,,,,,,,
346,4876,Application area,262,265,TRD,1.0,manual_annotation,,,,,,,,
347,4876,Application area,452,455,TRD,1.0,manual_annotation,,,,,,,,
348,9572,Application area,101,135,unipolar and bipolar depression.^ ,1.0,manual_annotation,,,,,,,,
349,9572,Application area,490,521,unipolar and bipolar depression,1.0,manual_annotation,,,,,,,,
350,9572,Dosage,647,657,0.5 mg/kg ,1.0,manual_annotation,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
351,790,Dosage,719,730,(0.75mg/kg ,1.0,manual_annotation,0.75 mg/kg,0.75,0.75,mg,kg,1.0,,relative_weight
352,790,Dosage,734,743,1.5mg/kg),1.0,manual_annotation,1.5 mg/kg,1.5,1.5,mg,kg,1.0,,relative_weight
353,790,Dosage,826,832,(125mg,1.0,manual_annotation,125 mg,125.0,125.0,mg,,,,absolute
354,790,Dosage,1178,1186,1.5mg/kg,1.0,manual_annotation,1.5 mg/kg,1.5,1.5,mg,kg,1.0,,relative_weight
355,5274,Dosage,1018,1025,100 mg ,1.0,manual_annotation,100 mg,100.0,100.0,mg,,,,absolute
356,2422,Application area,157,190,Treatment-resistant Depression.^ ,1.0,manual_annotation,,,,,,,,
357,2422,Application area,1900,1937,Treatment‐resistant Major Depression ,1.0,manual_annotation,,,,,,,,
358,2422,Application area,2005,2022,Major depression ,1.0,manual_annotation,,,,,,,,
359,2422,Dosage,2322,2337,(56 mg or 84 mg,1.0,manual_annotation,56 or 84 mg,56.0,84.0,mg,,,,absolute
360,7483,Application area,198,214,advanced cancer ,1.0,manual_annotation,,,,,,,,
361,7483,Application area,273,291,suicidal ideation ,1.0,manual_annotation,,,,,,,,
362,7483,Application area,292,294,SI,1.0,manual_annotation,,,,,,,,
363,7483,Application area,311,318,suicide,1.0,manual_annotation,,,,,,,,
364,7483,Application area,433,436,SI ,1.0,manual_annotation,,,,,,,,
365,4969,Dosage,770,781,(1.5 mg/kg ,1.0,manual_annotation,1.5 mg/kg,1.5,1.5,mg,kg,1.0,,relative_weight
366,6403,Dosage,175,181,15 mg ,1.0,manual_annotation,15 mg,15.0,15.0,mg,,,,absolute
367,2482,Dosage,541,548,of 5 μg,1.0,manual_annotation,5 μg,5.0,5.0,μg,,,,absolute
368,2482,Dosage,550,555,10 μg,1.0,manual_annotation,10 μg,10.0,10.0,μg,,,,absolute
369,2482,Dosage,561,567,20 μg ,1.0,manual_annotation,20 μg,20.0,20.0,μg,,,,absolute
370,2482,Dosage,896,900,5 μg,1.0,manual_annotation,5 μg,5.0,5.0,μg,,,,absolute
371,2482,Dosage,902,907,10 μg,1.0,manual_annotation,10 μg,10.0,10.0,μg,,,,absolute
372,2482,Dosage,909,915,20 μg ,1.0,manual_annotation,20 μg,20.0,20.0,μg,,,,absolute
373,2482,Dosage,1103,1108,5 μg ,1.0,manual_annotation,5 μg,5.0,5.0,μg,,,,absolute
374,2482,Dosage,1118,1124,10 μg ,1.0,manual_annotation,10 μg,10.0,10.0,μg,,,,absolute
375,2482,Dosage,1137,1143,20 μg ,1.0,manual_annotation,20 μg,20.0,20.0,μg,,,,absolute
376,2482,Dosage,1201,1206,5 μg ,1.0,manual_annotation,5 μg,5.0,5.0,μg,,,,absolute
377,2482,Dosage,1249,1255,10 μg ,1.0,manual_annotation,10 μg,10.0,10.0,μg,,,,absolute
378,2482,Dosage,1259,1265,20 μg ,1.0,manual_annotation,20 μg,20.0,20.0,μg,,,,absolute
379,4019,Application area,73,93,alcohol use disorder,1.0,manual_annotation,,,,,,,,
380,4019,Application area,221,242,Alcohol use disorder ,1.0,manual_annotation,,,,,,,,
381,254,Application area,35,53,bipolar depression,1.0,manual_annotation,,,,,,,,
382,254,Application area,81,92,depression ,1.0,manual_annotation,,,,,,,,
383,254,Application area,231,241,depression,1.0,manual_annotation,,,,,,,,
384,6007,Dosage,1948,1954,10 mg ,1.0,manual_annotation,10 mg,10.0,10.0,mg,,,,absolute
385,6001,Application area,44,63,Major Depression.^ ,1.0,manual_annotation,,,,,,,,
386,6001,Application area,238,254,major depression,1.0,manual_annotation,,,,,,,,
387,6001,Application area,303,313,depression,1.0,manual_annotation,,,,,,,,
388,6001,Application area,470,480,depression,1.0,manual_annotation,,,,,,,,
389,6001,Application area,690,701,depression ,1.0,manual_annotation,,,,,,,,
390,56,Application area,56,117,Treatment-Resistant Bipolar Type II Major Depressive Episodes,1.0,manual_annotation,,,,,,,,
391,56,Application area,166,186,Bipolar II disorder ,1.0,manual_annotation,,,,,,,,
392,56,Application area,187,191,BDII,1.0,manual_annotation,,,,,,,,
393,56,Application area,248,286,difficult-to-treat depressive episodes,1.0,manual_annotation,,,,,,,,
394,56,Application area,385,403,bipolar depression,1.0,manual_annotation,,,,,,,,
395,56,Dosage,1071,1076,25 mg,1.0,manual_annotation,25 mg,25.0,25.0,mg,,,,absolute
396,5789,Application area,68,100,obsessive-compulsive disorder.^ ,1.0,manual_annotation,,,,,,,,
397,5789,Application area,186,216,obsessive-compulsive disorder ,1.0,manual_annotation,,,,,,,,
398,5789,Application area,217,220,OCD,1.0,manual_annotation,,,,,,,,
399,5789,Dosage,623,636,100 microg/kg,1.0,manual_annotation,100 µg/kg,100.0,100.0,µg,kg,1.0,,relative_weight
400,5789,Dosage,646,660,(200 microg/kg,1.0,manual_annotation,200 µg/kg,200.0,200.0,µg,kg,1.0,,relative_weight
401,5789,Dosage,673,686,300 microg/kg,1.0,manual_annotation,300 µg/kg,300.0,300.0,µg,kg,1.0,,relative_weight
402,5789,Dosage,744,756,25 microg/kg,1.0,manual_annotation,25 µg/kg,25.0,25.0,µg,kg,1.0,,relative_weight
403,4732,Dosage,739,749,(0.5 mg/kg,1.0,manual_annotation,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
404,2023,Application area,30,44,suicidality.^ ,1.0,manual_annotation,,,,,,,,
405,2023,Application area,611,629,Suicidal ideation ,1.0,manual_annotation,,,,,,,,
406,2389,Application area,60,71,depression ,1.0,manual_annotation,,,,,,,,
407,8706,Dosage,679,689,0.3 mg/kg ,1.0,manual_annotation,0.3 mg/kg,0.3,0.3,mg,kg,1.0,,relative_weight
408,564,Application area,29,47,suicidal ideation ,1.0,manual_annotation,,,,,,,,
409,564,Application area,129,147,suicidal ideation ,1.0,manual_annotation,,,,,,,,
410,564,Application area,148,150,SI,1.0,manual_annotation,,,,,,,,
411,564,Application area,219,221,SI,1.0,manual_annotation,,,,,,,,
412,564,Application area,261,264,SI ,1.0,manual_annotation,,,,,,,,
413,564,Application area,393,396,SI ,1.0,manual_annotation,,,,,,,,
414,564,Application area,627,637,(0.5 mg/kg,1.0,manual_annotation,,,,,,,,
415,7573,Application area,43,69,major depressive disorder ,1.0,manual_annotation,,,,,,,,
416,7573,Application area,207,223,major depression,1.0,manual_annotation,,,,,,,,
417,7573,Dosage,826,836,0.5 mg/kg ,1.0,manual_annotation,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
418,1829,Application area,13,28,social anxiety ,1.0,manual_annotation,,,,,,,,
419,1829,Application area,67,76,autistic ,1.0,manual_annotation,,,,,,,,
420,1829,Application area,198,213,social anxiety ,1.0,manual_annotation,,,,,,,,
421,1829,Application area,216,225,autistic ,1.0,manual_annotation,,,,,,,,
422,1829,Application area,369,386,anxiety disorders,1.0,manual_annotation,,,,,,,,
423,1829,Dosage,709,721,75 to 125 mg,1.0,manual_annotation,75-125 mg,75.0,125.0,mg,,,,absolute
424,128,Application area,67,78,depression ,1.0,manual_annotation,,,,,,,,
425,128,Application area,236,246,depressed ,1.0,manual_annotation,,,,,,,,
426,128,Dosage,431,437,10 mg ,1.0,manual_annotation,10 mg,10.0,10.0,mg,,,,absolute
427,135,Application area,77,105,major depressive disorder.^ ,1.0,manual_annotation,,,,,,,,
428,135,Dosage,140,149,0.5mg/kg ,1.0,manual_annotation,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
429,135,Application area,195,221,Major Depressive Disorder ,1.0,manual_annotation,,,,,,,,
430,687,Dosage,795,810,0.15 mg kg(-1) ,1.0,manual_annotation,0.15 mg/kg,0.15,0.15,mg,kg,1.0,,relative_weight
431,687,Dosage,872,898,1.4 microg kg(-1) min(-1) ,1.0,manual_annotation,1.4 µg/kg/min,1.4,1.4,µg,kg,1.0,min,relative_weight_time
432,791,Dosage,1360,1370,0.5 mg/kg ,1.0,manual_annotation,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
433,1216,Dosage,696,709,75 and 125 mg,1.0,manual_annotation,75 and 125 mg,75.0,125.0,mg,,,,absolute
434,2425,Application area,73,101,major depressive disorder.^ ,1.0,manual_annotation,,,,,,,,
435,2425,Application area,244,270,Major depression disorder ,1.0,manual_annotation,,,,,,,,
436,2516,Dosage,547,553,100mg ,1.0,manual_annotation,100 mg,100.0,100.0,mg,,,,absolute
437,3216,Application area,32,50,Suicidal Thoughts ,1.0,manual_annotation,,,,,,,,
438,3216,Application area,53,69,Major Depression,1.0,manual_annotation,,,,,,,,
439,3216,Application area,168,186,suicidal ideation ,1.0,manual_annotation,,,,,,,,
440,3216,Application area,189,200,depression ,1.0,manual_annotation,,,,,,,,
441,3216,Application area,211,219,suicide ,1.0,manual_annotation,,,,,,,,
442,3216,Application area,244,262,suicidal thoughts ,1.0,manual_annotation,,,,,,,,
443,3216,Application area,342,359,suicidal ideation,1.0,manual_annotation,,,,,,,,
444,3216,Application area,472,490,suicidal ideation ,1.0,manual_annotation,,,,,,,,
445,3216,Application area,507,532,major depressive disorder,1.0,manual_annotation,,,,,,,,
446,3728,Application area,61,80,neuropathic pain.^ ,1.0,manual_annotation,,,,,,,,
447,3728,Application area,158,174,neuropathic pain,1.0,manual_annotation,,,,,,,,
448,3728,Dosage,435,445,0.2 mg/kg ,1.0,manual_annotation,0.2 mg/kg,0.2,0.2,mg,kg,1.0,,relative_weight
449,3728,Dosage,469,479,0.4 mg/kg ,1.0,manual_annotation,0.4 mg/kg,0.4,0.4,mg,kg,1.0,,relative_weight
450,4579,Dosage,791,800,0.1 mg/kg,1.0,manual_annotation,0.1 mg/kg,0.1,0.1,mg,kg,1.0,,relative_weight
451,4579,Dosage,830,839,0.5 mg/kg,1.0,manual_annotation,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
452,5834,Application area,44,72,therapy resistant depressed ,1.0,manual_annotation,,,,,,,,
453,5834,Application area,187,215,therapy resistant depression,1.0,manual_annotation,,,,,,,,
454,5834,Application area,380,397,Major depression ,1.0,manual_annotation,,,,,,,,
455,5834,Application area,590,600,depressed ,1.0,manual_annotation,,,,,,,,
456,5834,Dosage,845,855,0.5 mg/kg ,1.0,manual_annotation,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
457,5834,Dosage,1782,1792,0.5 mg/kg ,1.0,manual_annotation,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
458,6357,Application area,180,226,treatment‐resistant major depressive disorder ,1.0,manual_annotation,,,,,,,,
459,6357,Application area,227,230,TRD,1.0,manual_annotation,,,,,,,,
460,6357,Application area,272,283,depression ,1.0,manual_annotation,,,,,,,,
461,6357,Application area,606,609,TRD,1.0,manual_annotation,,,,,,,,
462,6357,Dosage,1032,1040,0.5mg/kg,1.0,manual_annotation,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
463,6684,Application area,76,92,bipolar disorder,1.0,manual_annotation,,,,,,,,
464,6684,Application area,93,106,fear of harm ,1.0,manual_annotation,,,,,,,,
465,6684,Application area,282,312,treatment resistant depression,1.0,manual_annotation,,,,,,,,
466,6684,Application area,328,345,bipolar disorder ,1.0,manual_annotation,,,,,,,,
467,6684,Application area,346,348,BD,1.0,manual_annotation,,,,,,,,
468,6684,Application area,433,446,Fear of Harm ,1.0,manual_annotation,,,,,,,,
469,6684,Application area,447,450,FOH,1.0,manual_annotation,,,,,,,,
470,6684,Application area,573,575,BD,1.0,manual_annotation,,,,,,,,
471,6684,Application area,651,654,BD ,1.0,manual_annotation,,,,,,,,
472,6684,Application area,659,662,FOH,1.0,manual_annotation,,,,,,,,
473,6952,Dosage,412,424,50 to 200 mg,1.0,manual_annotation,50-200 mg,50.0,200.0,mg,,,,absolute
474,6952,Dosage,1097,1104,100 mg ,1.0,manual_annotation,100 mg,100.0,100.0,mg,,,,absolute
475,7078,Application area,245,256,depression ,1.0,manual_annotation,,,,,,,,
476,7078,Dosage,960,971,(0.5 mg/kg ,1.0,manual_annotation,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
477,7110,Application area,221,231,depressed ,1.0,manual_annotation,,,,,,,,
478,7110,Application area,788,798,depressed ,1.0,manual_annotation,,,,,,,,
479,422,Application area,393,416,substance use disorders,1.0,manual_annotation,,,,,,,,
480,4420,Application area,199,225,Major depressive disorder ,1.0,manual_annotation,,,,,,,,
481,4420,Application area,362,373,depression ,1.0,manual_annotation,,,,,,,,
482,4420,Application area,419,449,treatment-resistant depression,1.0,manual_annotation,,,,,,,,
483,4420,Application area,528,558,treatment-resistant depression,1.0,manual_annotation,,,,,,,,
484,4420,Application area,890,907,severe depression,1.0,manual_annotation,,,,,,,,
485,4420,Application area,1124,1155,treatment-resistant depression ,1.0,manual_annotation,,,,,,,,
486,6016,Dosage,351,357,125 mg,1.0,manual_annotation,125 mg,125.0,125.0,mg,,,,absolute
487,6869,Application area,24,54,acute cluster headache attacks,1.0,manual_annotation,,,,,,,,
488,6869,Application area,202,226,single cluster headache ,1.0,manual_annotation,,,,,,,,
489,6869,Application area,227,229,CH,1.0,manual_annotation,,,,,,,,
490,6869,Application area,293,296,CH ,1.0,manual_annotation,,,,,,,,
491,6869,Application area,432,441,CH attack,1.0,manual_annotation,,,,,,,,
492,6869,Dosage,724,730,15 mg ,1.0,manual_annotation,15 mg,15.0,15.0,mg,,,,absolute
493,4922,Application area,333,364,treatment-resistant depression ,1.0,manual_annotation,,,,,,,,
494,4922,Application area,365,368,TRD,1.0,manual_annotation,,,,,,,,
495,4922,Application area,384,402,suicidal ideation ,1.0,manual_annotation,,,,,,,,
496,4922,Application area,403,405,SI,1.0,manual_annotation,,,,,,,,
497,4922,Application area,479,483,TRD ,1.0,manual_annotation,,,,,,,,
498,4922,Dosage,813,823,0.5 mg/kg ,1.0,manual_annotation,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
499,9277,Application area,62,73,depression ,1.0,manual_annotation,,,,,,,,
500,9277,Application area,229,254,major depressive disorder,1.0,manual_annotation,,,,,,,,
501,9277,Application area,405,450,treatment-resistant major depressive disorder,1.0,manual_annotation,,,,,,,,
502,9277,Dosage,868,878,0.5 mg/kg ,1.0,manual_annotation,0.5 mg/kg,0.5,0.5,mg,kg,1.0,,relative_weight
503,4049,Dosage,1134,1151,1.0 and 1.5 mg/kg,1.0,manual_annotation,1.0 and 1.5 mg/kg,1.0,1.5,mg,kg,1.0,,relative_weight
504,6047,Application area,66,73,PTSD.^ ,1.0,manual_annotation,,,,,,,,
505,6047,Application area,295,299,PTSD,1.0,manual_annotation,,,,,,,,
506,5688,Application area,26,37,severe PTSD,1.0,manual_annotation,,,,,,,,
507,5688,Application area,102,133,Post-traumatic stress disorder ,1.0,manual_annotation,,,,,,,,
508,5688,Application area,134,138,PTSD,1.0,manual_annotation,,,,,,,,
509,8062,Application area,26,52,major depressive disorder ,1.0,manual_annotation,,,,,,,,
510,8062,Application area,56,73,suicidal ideation,1.0,manual_annotation,,,,,,,,
511,8062,Application area,207,225,suicidal ideation ,1.0,manual_annotation,,,,,,,,
512,8062,Application area,226,228,SI,1.0,manual_annotation,,,,,,,,
513,8062,Application area,247,273,major depressive disorder ,1.0,manual_annotation,,,,,,,,
514,8062,Application area,274,277,MDD,1.0,manual_annotation,,,,,,,,
